id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,number_of_reviews_ltm
614469846654893399,3 bd Victorian charmer in walker's paradise,109905480,Tilly,Noe Valley,37.75336827,-122.43550353,entire home/apt,350.00,1,27,2024-08-03,1.51,1,40,2023-001286STR,6
614668383099671501,Sunny Penthouse Room in Large Condo,73070632,Tina,Crocker Amazon,37.70911000,-122.44886000,private room,45.00,30,1,2022-06-08,0.04,7,365,,0
615340629980502540,Modern 1 bedroom apartment #1,9328763,Synergy Global,South of Market,37.77610000,-122.41441000,entire home/apt,219.00,30,0,,,5,358,,0
615350016090692739,Modern studio apartment #1,9328763,Synergy Global,South of Market,37.77510000,-122.41692000,entire home/apt,139.00,30,0,,,5,358,,0
615352322143103864,Modern studio apartment #3,9328763,Synergy Global,South of Market,37.77666000,-122.41652000,entire home/apt,139.00,30,1,2022-12-17,0.05,5,358,,0
615353828073013759,Modern studio apartment #2,9328763,Synergy Global,Downtown/Civic Center,37.77692000,-122.41845000,entire home/apt,139.00,30,2,2023-11-02,0.07,5,358,,1
615447382310622346,Bright Furnished Private Room in SF,456564615,Ruixi,Excelsior,37.73111000,-122.41482000,private room,60.00,1,125,2024-08-25,5.01,2,346,STR-0005701,60
615559735697986633,1 Bedroom Suite in the Heart of San Francisco,20704144,William,Downtown/Civic Center,37.77965000,-122.42176000,entire home/apt,134.00,2,25,2024-08-28,1.04,21,4,Exempt,4
616256864598561297,San Francisco 3 Bedrooms in central location,456729254,Lake,Western Addition,37.77436400,-122.43110700,entire home/apt,275.00,4,19,2024-08-14,0.77,1,122,2024-001225STR,8
617452165515743153,543a - convenient cozy private bedroom for 1 person,456991164,Sylvia,Inner Richmond,37.77731000,-122.46073000,private room,44.00,1,89,2024-08-18,3.19,3,340,2022-004432STR,29
617484890263976639,543b - convenient cozy private bedroom for 1 person,456991164,Sylvia,Inner Richmond,37.77749000,-122.45892000,private room,42.00,1,89,2024-08-28,3.18,3,341,2022-004432STR,39
617486252339953334,543c - convenient cozy private bedroom for 1 person,456991164,Sylvia,Inner Richmond,37.77781000,-122.45916000,private room,52.00,1,75,2024-08-23,2.67,3,317,2022-004432STR,23
618044012093300557,Stylish 2br house in Excelsior district,44134050,Olivier,Excelsior,37.72004757,-122.43056138,entire home/apt,100.00,30,1,2023-07-31,0.07,2,30,,0
618293864038603984,"Monthly OCEANFRoNT, BEACH , Garage, GG Pk ,Balcony",1339470,Sandy,Outer Richmond,37.77486000,-122.51211000,entire home/apt,195.00,30,3,2024-04-10,0.18,2,41,STR-0004473,2
618953540718165292,Lovely 3 bedroom Victorian with free parking,25417790,Stacey,Western Addition,37.77441000,-122.42440000,entire home/apt,166.00,30,2,2024-06-03,0.47,2,252,,2
619101443706168938,Stylish 2B family house in the Outer Sunset,17379937,Jean,Parkside,37.73580000,-122.49811000,entire home/apt,225.00,3,0,,,1,159,2022-004095STR,0
922457762393322870,Residential Double Room with Shared Bathroom,309729224,Hayes Valley Inn,Downtown/Civic Center,37.77759978,-122.42216250,private room,69.00,7,8,2024-08-01,0.57,8,364,Exempt,6
923287154849422826,Bright and Sunny Mission Room,116993949,Anirudh,Mission,37.76959848,-122.42152884,private room,95.00,21,6,2024-07-28,0.51,3,212,2022-010696STR,6
924393324909950105,Luxurious Unit Steps from Golden Gate Park,23338589,Theresa,Outer Sunset,37.75986275,-122.48737976,entire home/apt,314.00,2,5,2023-12-28,0.36,2,65,2023-000957STR,3
924416687641111897,City Chic King Studio One Block From Union Square,505872819,Leisure,Downtown/Civic Center,37.78733650,-122.40926750,entire home/apt,170.00,2,3,2024-05-09,0.27,4,315,Exempt,3
934401878775234323,Modern Sunny Oasis: Stunning Views In Potrero Hill,69628022,Shreeti,Potrero Hill,37.75706000,-122.39805000,entire home/apt,270.00,30,1,2024-07-07,0.50,1,336,,1
938407968605233839,Lovely Private Room #16 in a Tech Startup Coliving,469712552,Mission Dolores Manor,Mission,37.75936549,-122.41634910,private room,111.00,7,2,2024-04-20,0.16,17,126,Exempt,1
938971674779519036,"Blueground | SoMa, rooftop & concierge, nr Bart",107434423,Blueground,South of Market,37.78161490,-122.40692610,entire home/apt,181.00,31,0,,,173,310,,0
939354002710117360,Exquisite 4BR/3BA 2decks in NOPA,450802168,Isabella,Western Addition,37.77362952,-122.43602415,entire home/apt,495.00,30,0,,,13,269,,0
940119262729054126,San Francisco's Best Kept Secret,342152034,Alan,Nob Hill,37.79099860,-122.41376490,entire home/apt,125.00,30,4,2024-04-28,0.39,1,154,,4
940852198036028861,Oasis in the Heart of San Fran,10441352,Meg,Western Addition,37.77747941,-122.43834370,private room,90.00,2,32,2024-08-03,2.45,2,17,2023-006765STR,29
940920973367426254,San Francisco Union Square Comfort & Tradition 2,501239744,Beresford Arms,Downtown/Civic Center,37.78702000,-122.41465000,entire home/apt,262.00,1,21,2024-06-16,1.77,2,138,Exempt,21
941905016644637414,"San Francisco Urban Oasis - BART, Beach, Downtown!",527412718,Shane,Ocean View,37.70854755,-122.46418806,entire home/apt,245.00,3,25,2024-08-30,1.88,1,176,2023-006680STR,22
942269503256041211,"Location, Location! Large Home (3BR, 3BA) by GGP!",63799333,Lisa,Inner Sunset,37.76266768,-122.46860595,entire home/apt,475.00,5,5,2024-07-16,0.44,1,23,2023-003200STR,5
944851182987524548,Luxury Waterfront Apt in SF,525853617,Rehan,Financial District,37.79179550,-122.39235670,entire home/apt,110.00,30,1,2024-01-06,0.12,1,182,,1
945055340432238726,Garden one Bedroom in NoPa (Entire Place),10441352,Meg,Western Addition,37.77952000,-122.43796000,entire home/apt,220.00,3,4,2024-08-19,0.31,2,14,2023-006765STR,3
945075434451882125,Lovely Master Bedroom,82999389,Serena,Bayview,37.73369000,-122.39097000,private room,65.00,30,1,2023-09-05,0.08,3,343,,1
947804037812130899,"Russian Hill condo - rare sf views, deck, parking",326208941,Rahul,Russian Hill,37.79778600,-122.41328910,entire home/apt,150.00,30,3,2024-07-28,0.32,1,221,,3
947834879349345601,Donatello Resort Studio - San Francisco,21265745,Brad And Sarah,Financial District,37.79026000,-122.40340000,entire home/apt,174.00,2,28,2024-08-09,2.26,12,45,Exempt,27
947848524272192685,Donatello Resort Studio - San Francisco,21265745,Brad And Sarah,Financial District,37.78833000,-122.40224000,entire home/apt,174.00,2,41,2024-08-30,3.26,12,54,Exempt,39
947939807753536908,Luxurious full amenity 1BR Oasis w Bay Bridge View,70538134,Ebrahim,South of Market,37.78839974,-122.39082225,entire home/apt,288.00,2,19,2024-08-13,1.52,1,28,2023-006957STR,16
949115010566001376,"Blueground | SoMa, pet spa & a/c, nr grocery store",107434423,Blueground,South of Market,37.78161490,-122.40692610,entire home/apt,181.00,31,0,,,173,288,,0
950122994801246722,Stylish Bungalow Vibrant Mission,56204533,Lizette,Mission,37.75458121,-122.42280438,entire home/apt,228.00,30,22,2024-05-27,1.67,1,236,2023-006705STR,19
950636027806408550,Spacious Condo with Large Backyard,55351003,Sadie,Marina,37.79923160,-122.42523150,entire home/apt,200.00,30,2,2024-05-11,0.19,1,222,,2
952926823776986998,Luxurious modern 5 bed/4.5 bath home near Presidio,6118716,Vyji,Inner Richmond,37.78672146,-122.47684777,entire home/apt,880.00,5,8,2024-08-11,1.44,3,290,2022-006394STR,8
953090766038279060,Convenient Lower Pacific Heights Grand Victorian,274327603,Amy,Western Addition,37.78794700,-122.42518379,entire home/apt,524.00,2,10,2024-08-26,0.84,1,248,2023-007171STR,10
958209683596711862,Spacious Hayes Valley Flat 3Bdrm,531906162,Ken,Western Addition,37.77531988,-122.42623182,entire home/apt,269.00,2,47,2024-08-18,3.66,1,146,2023-007419STR,46
958693643564058837,San Francisco 1 bedroom condo (Union Square),100238132,Michael,Downtown/Civic Center,37.78976823,-122.41179857,entire home/apt,226.00,3,5,2024-05-10,0.42,8,254,Exempt,5
958705380695870237,San Francisco 1 bedroom condo (Union Square),100238132,Michael,Downtown/Civic Center,37.78797000,-122.41372000,entire home/apt,226.00,3,3,2024-01-10,0.25,8,255,Exempt,3
958724825725900298,4 Bed 3 Bath Home SF Twin Peaks,23049155,Amber,Twin Peaks,37.75250848,-122.44853691,entire home/apt,230.00,30,3,2024-08-31,0.46,1,48,Exempt,3
959027884329706817,R1-SF Prt MBR/2beds/close to Balboa Park BART,532120600,Hongmei,Excelsior,37.71811379,-122.43864660,private room,108.00,2,22,2024-08-18,1.82,6,166,2023-007473STR,22
959155652303423926,"Blueground | SoMa, gym, a/c & w/d, nr supermarket",107434423,Blueground,South of Market,37.78161490,-122.40692610,entire home/apt,164.00,31,0,,,173,197,,0
959472784553976647,Cozy 2 BRoom 3 bed @Precita Village Tech Victorian,492170624,Jerry,Bernal Heights,37.74767000,-122.41441000,private room,209.00,1,1,2023-10-03,0.09,6,352,STR-0006520,1
960149424939701159,Private 1Bed/1Bath (close to Golden Gate Park!),8460934,Léo,Inner Richmond,37.77560000,-122.47760000,private room,110.00,3,19,2024-08-28,2.97,1,185,2024-000799STR,19
960801132930017730,R2-Prt Room Queensize & twin bed close to BART,532120600,Hongmei,Excelsior,37.71763580,-122.44000223,private room,75.00,2,12,2024-09-02,0.98,6,267,2023-007473STR,11
960819663052798180,Urban Retreat: 1BR Suite at Wyndham Canterbury,480237365,LiveSuites,Downtown/Civic Center,37.78893690,-122.41260700,entire home/apt,72.00,1,0,,,15,338,Exempt,0
960825346742315476,Urban Retreat: 1BR Suite at Wyndham Canterbury,480237365,LiveSuites,Downtown/Civic Center,37.78893690,-122.41260700,entire home/apt,72.00,1,0,,,15,320,Exempt,0
960835477331279227,R3 Private Bright BR walking to BART,532120600,Hongmei,Excelsior,37.71647992,-122.43990610,private room,59.00,2,13,2024-08-04,1.10,6,264,2023-007473STR,13
961077185725213674,R5- Queen bed private BR close to BART,532120600,Hongmei,Excelsior,37.71612000,-122.43983000,private room,65.00,2,21,2024-08-25,1.70,6,257,2023-007473STR,20
961112902132197980,R4-Bright & Private BR in SF close to BART,532120600,Hongmei,Excelsior,37.71801391,-122.43829199,private room,59.00,2,11,2024-08-14,0.91,6,254,2023-007473STR,11
962347304787400913,cozy studio,10685036,Holly,Bayview,37.72867000,-122.38608000,entire home/apt,66.00,2,7,2024-08-18,1.08,3,263,STR-0005975,7
963756549828384436,coco gardens,191612875,Robert,Marina,37.79766000,-122.44041000,entire home/apt,145.00,1,78,2024-08-28,7.72,1,173,2023-008462str,78
963769989449672642,San Francisco + Parking + Gym + Walk 2 Duboce Park,11697746,One Fine BnB,Western Addition,37.77035810,-122.42925992,entire home/apt,452.00,2,17,2024-08-09,2.03,2,221,2023-004420STR,17
964002811878048428,Chestnut Views Residencies,533371160,Declan,Russian Hill,37.80330780,-122.41936040,entire home/apt,450.00,30,0,,,1,266,,0
965301682298817246,1 BR Apt by Golden Gate Park,226362,Emily,Inner Sunset,37.76521081,-122.46847382,entire home/apt,200.00,2,10,2024-08-18,0.88,2,76,2023-008447STR,10
965781832602617130,"Blueground | South Beach, pool & gym, near SF bay",107434423,Blueground,South of Market,37.78234200,-122.38873700,entire home/apt,193.00,31,0,,,173,261,,0
965979998524699521,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.77983000,-122.42275000,entire home/apt,212.00,1,0,,,48,328,Exempt,0
965980066576967747,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.77812728,-122.42128555,entire home/apt,212.00,1,0,,,48,328,Exempt,0
965980173384002226,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.77788000,-122.42290000,entire home/apt,212.00,1,0,,,48,328,Exempt,0
965980258974398454,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.77991234,-122.42188646,entire home/apt,212.00,1,0,,,48,328,Exempt,0
965980356612035895,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.77993953,-122.42250188,entire home/apt,212.00,1,0,,,48,328,Exempt,0
965982561952786156,Hotel Suite at Wyndham Inn at the Opera Resort,482174715,Suite Life,Downtown/Civic Center,37.77876010,-122.42225450,private room,212.00,1,0,,,25,328,Exempt,0
965982662667952510,Hotel Suite at Wyndham Inn at the Opera Resort,482174715,Suite Life,Downtown/Civic Center,37.77876010,-122.42225450,private room,212.00,1,1,2023-09-26,0.09,25,328,Exempt,1
965982793102418303,Hotel Suite at Wyndham Inn at the Opera Resort,482174715,Suite Life,Downtown/Civic Center,37.77876010,-122.42225450,private room,212.00,1,0,,,25,328,Exempt,0
965982881681401212,Hotel Suite at Wyndham Inn at the Opera Resort,482174715,Suite Life,Downtown/Civic Center,37.77876000,-122.42225000,private room,212.00,1,0,,,25,328,Exempt,0
965983015736074624,Hotel Suite at Wyndham Inn at the Opera Resort,482174715,Suite Life,Downtown/Civic Center,37.77876010,-122.42225450,private room,212.00,1,0,,,25,328,Exempt,0
968023027790078069,Urban Retreat: 1BR Suite at Wyndham Canterbury,480237365,LiveSuites,Downtown/Civic Center,37.78893690,-122.41260700,entire home/apt,72.00,1,0,,,15,318,Exempt,0
968024046226112913,Urban Retreat: 1BR Suite at Wyndham Canterbury,480237365,LiveSuites,Downtown/Civic Center,37.78893690,-122.41260700,entire home/apt,72.00,1,0,,,15,303,Exempt,0
968117079358595626,Charming Russian Hill One Bedroom Apartment,534351791,Anna,Nob Hill,37.79641788,-122.41158925,entire home/apt,100.00,30,1,2023-11-23,0.10,1,151,,1
968801700625254974,"Room for Rent, South of Market, San Francisco",351395739,Tony,South of Market,37.77825836,-122.40650524,private room,38.00,30,2,2024-08-17,0.26,35,143,Exempt,2
968840914722189847,Top Floor Remodeled 1BR with W/D,8145777,Michael,South of Market,37.77895000,-122.40543000,entire home/apt,120.00,30,2,2024-08-12,0.19,5,152,,2
968941486248984261,Architectural Sanctuary w/Ocean Views *NEW!*,11344169,Genna,Outer Sunset,37.74883000,-122.48879000,entire home/apt,195.00,30,4,2024-07-31,0.43,2,287,,4
969197726482612709,Backyard In-Law Oasis,1709167,David,Bayview,37.72309382,-122.39789890,entire home/apt,150.00,2,3,2024-08-08,1.84,1,241,2024-005248STR,3
969583023982188394,Bright Modern Hideaway *New Listing*,11344169,Genna,Outer Sunset,37.74966137,-122.48704472,entire home/apt,150.00,30,0,,,2,150,,0
973193633685572498,Cozy San Francisco Home,2589969,Mina,Crocker Amazon,37.71300000,-122.43803000,entire home/apt,130.00,2,35,2024-08-15,4.41,1,18,2024-000187STR,35
973201392493263256,LUX Modern Bedroom near SFO&BART&Dwntwn SF,73133543,Stephannie,Ocean View,37.71993897,-122.44936739,private room,57.00,30,2,2024-06-07,0.21,3,78,,2
973218274955055142,Lux Modern Bedroom*SFO/BART/Downtown*,73133543,Stephannie,Ocean View,37.72084350,-122.45169353,private room,46.00,30,0,,,3,33,,0
973329248202822984,Suite in Noe Valley Victorian,14699370,Laurel & Frank,Noe Valley,37.75363000,-122.43026000,entire home/apt,175.00,2,35,2024-09-02,5.10,1,95,2024-000512STR,35
973534150410939850,105-cozy 1b1b next to Mission St,86942141,Martin,Excelsior,37.73061000,-122.42914000,entire home/apt,90.00,1,43,2024-08-28,3.74,1,229,2023-008217STR,43
973962833436053933,Apartment close to muni/bart,4344649,Binay,Ocean View,37.71568588,-122.46024198,entire home/apt,80.00,30,0,,,1,72,,0
975456758333182983,Cozy Retreat in the City,251852082,Jen,Pacific Heights,37.79020966,-122.42551872,entire home/apt,150.00,31,3,2024-03-26,0.28,1,318,,3
976125576667577566,San Francisco 1 bedroom condo (Union Square),100238132,Michael,Downtown/Civic Center,37.78783648,-122.41147413,entire home/apt,226.00,3,4,2024-03-22,0.41,8,256,Exempt,4
977652447281439503,"Classic Marina Flat, Green View",526971132,Derek,Marina,37.79988066,-122.43289124,entire home/apt,140.00,30,0,,,1,253,,0
978997624569970376,City out front Presidio out back (15 yrs hosting),237135350,Michael,Inner Richmond,37.78632886,-122.46560423,entire home/apt,945.00,3,3,2024-07-21,0.54,1,151,STR-0005294,3
979608455131719839,"Blueground | Soma, concierge, theater & retail",107434423,Blueground,Downtown/Civic Center,37.77709100,-122.41934100,entire home/apt,209.00,31,0,,,173,261,,0
979802075685386820,Broadmoor Studio 328,502034331,Larkin,Western Addition,37.78636997,-122.42359726,private room,100.00,4,21,2024-08-20,1.87,14,219,Exempt,21
980163431042286950,"Blueground | Soma, pool & bbq, nr coffee & shops",107434423,Blueground,Downtown/Civic Center,37.77709100,-122.41934100,entire home/apt,192.00,31,0,,,173,203,,0
980163820672964374,"Blueground | Soma, basketball & gym, nr transport",107434423,Blueground,Downtown/Civic Center,37.77709100,-122.41934100,entire home/apt,212.00,31,0,,,173,232,,0
981110621973554783,City Views | Top Floor | 500+Mbps Wifi,537271078,Haley,Bernal Heights,37.74130223,-122.41133779,entire home/apt,168.00,3,30,2024-08-25,2.58,3,141,2023-008609STR,30
981214276308418798,Room 4,480788402,Weizhen,Bayview,37.73616440,-122.39715990,private room,53.00,2,13,2024-08-15,1.11,3,157,2023-008631STR,13
981527425475502819,King room 1,480788402,Weizhen,Bayview,37.73616440,-122.39715990,private room,60.00,2,45,2024-08-18,3.88,3,245,2023-008631STR,45
983340595281922147,Nob Hill Penthouse.,537640049,Kenneth,Nob Hill,37.79437074,-122.41744998,entire home/apt,460.00,3,7,2024-08-08,0.62,1,253,2023-008576STR,7
983661721517598308,Modern 2Bed 2Bath w/ parking in Excelsior District,537819427,ShaoLing,Excelsior,37.71516000,-122.43689000,entire home/apt,176.00,1,31,2024-08-02,2.74,2,347,2023-008928STR,31
983930431327460021,"Blueground | Soma, pool, gym & bbq, nr tech hub",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,184.00,31,1,2024-03-28,0.19,173,319,,1
983982248435590716,"Blueground | Soma, pet spa, gym, yoga & coffee",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,330.00,31,0,,,173,304,,0
983984258312427155,"Blueground | Soma, theater & bball, nr tech co",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,345.00,31,0,,,173,102,,0
984207946827001986,Charming San Francisco Victorian with Parking,25417790,Stacey,Western Addition,37.77376520,-122.42338820,entire home/apt,158.00,30,2,2024-05-08,0.24,2,92,,2
984579187391375129,"Blueground | Soma, pool, yoga, nr station & bars",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,181.00,31,0,,,173,337,,0
985458984671540134,"Blueground | Soma, yoga, roof & theater, nr bars",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,189.00,31,0,,,173,232,,0
992753842262024810,Private View Room #15 at a Tech Startup Coliving,469712552,Mission Dolores Manor,Mission,37.76109000,-122.41836000,private room,117.00,7,2,2024-03-31,0.27,17,244,Exempt,2
993560474088542942,Beautiful Studio Hayes Valley,530770400,Rodrigo,Downtown/Civic Center,37.78030064,-122.42245160,entire home/apt,130.00,30,1,2024-04-16,0.21,1,67,,1
993801476128461019,Mid-Century Pad with Heated Pool Near Hayes Valley,213923,Sho,Downtown/Civic Center,37.78111650,-122.42133090,entire home/apt,129.00,120,2,2024-07-31,0.80,1,269,,2
